Port Name,Administrative Approach Rank,"Total
Points",Economy Label,Port Name.1,Statistic Approach Rank,IndeX Value,Economy Label.1,Period,Period Label,Year,Frequency,Frequency Label,Economy,CommercialMarket,CommercialMarket Label,Number of port calls,Number of port calls Footnote
PORT OF SPAIN,254,-5.624,Spain,MOGADISCIO,254,-2.435,Somalia,2021S01,S1   2021,2021,S,Semi-annual,724,3,Container ships,7367,
PORT OF SPAIN,254,-5.624,Spain,MOGADISCIO,254,-2.435,Somalia,2021S01,S1   2021,2021,S,Semi-annual,724,4,Dry breakbulk carriers,6488,
PORT OF SPAIN,254,-5.624,Spain,MOGADISCIO,254,-2.435,Somalia,2021S01,S1   2021,2021,S,Semi-annual,724,5,Dry bulk carriers,1542,
PORT OF SPAIN,254,-5.624,Spain,MOGADISCIO,254,-2.435,Somalia,2021S01,S1   2021,2021,S,Semi-annual,724,6,Roll-on/ roll-off ships,2970,
PORT OF SPAIN,254,-5.624,Spain,MOGADISCIO,254,-2.435,Somalia,2021S01,S1   2021,2021,S,Semi-annual,724,7,Liquefied petroleum gas carriers,647,
PORT OF SPAIN,254,-5.624,Spain,MOGADISCIO,254,-2.435,Somalia,2021S01,S1   2021,2021,S,Semi-annual,724,8,Liquefied natural gas carriers,170,
CARTAGENA (COLOMBIA),12,152.95,Colombia,YOKOHAMA,12,66.451,Japan,,,,,,,,,,
BUENAVENTURA,20,124.415,Colombia,CHIWAN,20,55.013,China,,,,,,,,,,
SANTA MARTA,143,20.317,Colombia,SAN JUAN,143,8.022,Capital of Puerto Rico,,,,,,,,,,
BARRANQUILLA,159,16.034,Colombia,NOVOROSSIYSK,159,6.273,Russia,,,,,,,,,,
TURBO,267,-11.329,Colombia,NAPLES,267,-5.039,Italy,,,,,,,,,,
CAI MEP,13,148.433,Vietnam,PORT SAID,13,63.39,Egypt,,,,,,,,,,
VUNG TAU,37,100.873,Vietnam,KOBE,37,41.998,Japan,,,,,,,,,,
HAIPHONG,63,67.12,Vietnam,HAIPHONG,63,24.603,Vietnam,,,,,,,,,,
SAIGON,140,21.08,Vietnam,MALAGA,140,8.27,Spain,,,,,,,,,,
CAT LAI,145,19.813,Vietnam,ITAJA?,145,7.811,Brazil,,,,,,,,,,
QUY NHON,154,17.144,Vietnam,CHORNOMORSK,154,6.638,Ukraine,,,,,,,,,,
DANANG,161,15.78,Vietnam,CIVITAVECCHIA,161,6.047,Italy,,,,,,,,,,
CHU LAI,220,2.797,Vietnam,LISBON,220,0.836,Portugal,,,,,,,,,,
PORT SAID,15,141.336,Egypt,CARTAGENA (COLOMBIA),15,61.901,Colombia,,,,,,,,,,
DAMIETTA,58,72.703,Egypt,PHILADELPHIA,58,28.729,USA,,,,,,,,,,
EL DEKHEILA,139,21.701,Egypt,PORT AKDENIZ,139,8.467,Turkey,,,,,,,,,,
ALEXANDRIA (EGYPT),277,-15.305,Egypt,TURBO,277,-6.623,Colombia,,,,,,,,,,
SOKHNA,353,-158.457,Egypt,TEMA,353,-67.093,Ghana,,,,,,,,,,
TANJUNG PELEPAS,18,131.424,Malasyia,HALIFAX,18,56.91,Canada,,,,,,,,,,
PORT KLANG,69,59.038,Malasyia,HAZIRA,69,23.585,India,,,,,,,,,,
DJIBOUTI,19,129.354,the Republic oF?Djibouti,BARCELONA,19,55.311,Spain,,,,,,,,,,
KAOHSIUNG,21,123.452,Taiwan,KAOHSIUNG,21,54.588,Taiwan,,,,,,,,,,
KEELUNG,67,59.776,Taiwan,AARHUS,67,24.076,Denmark,,,,,,,,,,
TAICHUNG,125,27.616,Taiwan,SAIGON,125,10.436,Vietnam,,,,,,,,,,
PORT OF VIRGINIA,23,118.295,USA,BUENAVENTURA,23,53.033,Colombia,,,,,,,,,,
MIAMI,29,105.762,USA,YEOSU,29,48.823,South Korea,,,,,,,,,,
WILMINGTON (NORTH CAROLINA),49,84.187,USA,CORONEL,49,33.796,Spain,,,,,,,,,,
PHILADELPHIA,55,74.759,USA,BALBOA,55,29.611,USA,,,,,,,,,,
BALBOA,60,67.846,USA,ITAPOA,60,26.592,Brazil,,,,,,,,,,
TAMPA,61,67.841,USA,KHALIFA BIN SALMAN,61,26.488,Bahrain,,,,,,,,,,
PORT TAMPA BAY,64,64.318,USA,COLON,64,24.562,Panama,,,,,,,,,,
JACKSONVILLE,100,44.256,USA,SIAM SEAPORT,100,16.867,Thailand,,,,,,,,,,
NEW ORLEANS,115,34.153,USA,BOSTON (USA),115,13.428,USA,,,,,,,,,,
PORT EVERGLADES,116,33.709,USA,PENANG,116,13.331,Malaysia,,,,,,,,,,
BOSTON (USA),117,33.384,USA,HAKATA,117,12.58,Japan,,,,,,,,,,
HOUSTON,119,32.044,USA,SEPETIBA,119,11.902,Brazil,,,,,,,,,,
CHARLESTON,130,26.183,USA,SALVADOR,130,9.682,Brazil,,,,,,,,,,
MOBILE,163,15.366,USA,BARRANQUILLA,163,5.981,Colombia,,,,,,,,,,
SAN VICENTE,166,14.418,USA,PARANAGUA,166,5.744,Brazil,,,,,,,,,,
NEW YORK AND NEW JERSEY,251,-4.321,USA,NEW YORK AND NEW JERSEY,251,-2.159,USA,,,,,,,,,,
HUENEME,269,-12.006,USA,ACAJUTLA,269,-5.39,El Salvador's,,,,,,,,,,
PORT VICTORIA,289,-25.449,USA,BEJAIA,289,-10.471,Algeria,,,,,,,,,,
SEATTLE,336,-92.888,USA,FELIXSTOWE,336,-40.078,United Kingdom,,,,,,,,,,
TACOMA,345,-119.152,USA,DUNKIRK,345,-53.157,France,,,,,,,,,,
OAKLAND,359,-207.413,USA,ABIDJAN,359,-93.807,Ivory Coast,,,,,,,,,,
SAVANNAH,367,-464.721,USA,SAVANNAH,367,-217.103,USA,,,,,,,,,,
LONG BEACH,369,-952.47,USA,LOS ANGELES,369,-281.841,USA,,,,,,,,,,
LOS ANGELES,370,-954.086,USA,LONG BEACH,370,-348.928,USA,,,,,,,,,,
COLOMBO,24,117.493,Sri Lanka,DJIBOUTI,24,52.476,?the Republic oF?Djibouti,,,,,,,,,,
BUSAN,25,114.739,South Korea,BUSAN,25,52.307,South Korea,,,,,,,,,,
YEOSU,33,102.674,South Korea,QINGDAO,33,44.227,China,,,,,,,,,,
INCHEON,52,82.106,South Korea,MANZANILLO (MEXICO),52,31.859,Mexico,,,,,,,,,,
PIPAVAV,26,109.823,India,TIANJIN,26,51.441,China,,,,,,,,,,
MAGDALLA,32,103.005,India,AQABA,32,45.327,Jordan,,,,,,,,,,
MUNDRA,48,86.563,India,LAEM CHABANG,48,34.706,Thailand,,,,,,,,,,
JAWAHARLAL NEHRU PORT,54,79.672,India,BREMERHAVEN,54,29.896,Germany,,,,,,,,,,
HAZIRA,68,59.142,India,BALTIMORE (MARYLAND),68,23.73,Maryland,,,,,,,,,,
CHENNAI,79,53.394,India,JOHOR,79,20.597,Malaysia,,,,,,,,,,
KAMARAJAR,84,50.258,India,PAITA,84,20.015,Peru,,,,,,,,,,
KRISHNAPATNAM,95,45.824,India,KATTUPALLI,95,17.567,India,,,,,,,,,,
VISAKHAPATNAM,98,44.483,India,COCHIN,98,17.057,India,,,,,,,,,,
COCHIN,99,44.28,India,CAUCEDO,99,16.868,Dominican Republic,,,,,,,,,,
KATTUPALLI,106,41.494,India,IMBITUBA,106,15.827,Brazil,,,,,,,,,,
YARIMCA,28,106.663,Turkey,MERSIN,28,49.791,Turkey,,,,,,,,,,
MERSIN,34,102.273,Turkey,PIPAVAV,34,43.713,India,,,,,,,,,,
AMBARLI,43,93.586,Turkey,NAGOYA,43,37.197,Japan,,,,,,,,,,
ISKENDERUN,70,59.012,Turkey,DILISKELESI,70,23.442,Turkey,,,,,,,,,,
DILISKELESI,77,54.305,Turkey,KEELUNG,77,20.716,Taiwan,,,,,,,,,,
GEMLIK,113,36.099,Turkey,VALPARAISO,113,14.494,Chile,,,,,,,,,,
BORUSAN,148,18.332,Turkey,SHARJAH,148,7.57,United Arab Emirates,,,,,,,,,,
PORT AKDENIZ,152,17.753,Turkey,GOTHENBURG,152,6.911,Scandinavia,,,,,,,,,,
NEMRUT BAY,224,1.695,Turkey,GIJON,224,0.596,Spain,,,,,,,,,,
SAMSUN,248,-3.711,Turkey,VARNA,248,-1.584,Bulgaria,,,,,,,,,,
IZMIR,253,-4.805,Turkey,SAMSUN,253,-2.272,Turkey,,,,,,,,,,
SINES,30,105.359,Portugal,YARIMCA,30,48.489,Turkey,,,,,,,,,,
LEIX?ES,205,5.299,Portugal,PUERTO PROGRESO,205,2.197,Mexico,,,,,,,,,,
LISBON,215,3.589,Portugal,TARTOUS,215,1.534,Syria,,,,,,,,,,
SINGAPORE,31,103.562,Singapore,SINGAPORE,31,47.816,Singapore,,,,,,,,,,
AQABA,35,101.25,Jordan,SINES,35,42.93,Portugal,,,,,,,,,,
JEBEL ALI,38,100.226,United Arab Emirates,HONG KONG,38,41.377,Hong Kong,,,,,,,,,,
SHARJAH,155,16.731,United Arab Emirates,RIO HAINA,155,6.621,Dominican Republic,,,,,,,,,,
CORONEL,39,100.17,Chile,MIAMI,39,40.559,USA,,,,,,,,,,
VALPARAISO,108,40.314,Chile,NEW ORLEANS,108,15.404,USA,,,,,,,,,,
LIRQUEN,126,26.883,Chile,NAHA,126,10.434,Japan,,,,,,,,,,
MEJILLONES,231,0.86,Chile,KOTKA,231,-0.149,Finland,,,,,,,,,,
ANTOFAGASTA,234,-0.322,Chile,BLUFF,234,-0.308,New Zealand,,,,,,,,,,
ARICA,297,-30.042,Chile,MARSEILLE,297,-12.209,France,,,,,,,,,,
IQUIQUE,319,-53.887,Chile,DURRES,319,-24.525,Albania,,,,,,,,,,
SAN ANTONIO,320,-55.808,Chile,SAN ANTONIO,320,-25.395,Chile,,,,,,,,,,
MAWAN,44,92.571,Hong Kong,OSAKA,44,36.35,Japan,,,,,,,,,,
HONG KONG,50,83.775,Hong Kong,JAWAHARLAL NEHRU PORT,50,33.142,India,,,,,,,,,,
HALIFAX,46,91.744,Canada,MUNDRA,46,35.568,India,2021S01,S1   2021,2021,S,Semi-annual,124,0,All ships,50753,
HALIFAX,46,91.744,Canada,MUNDRA,46,35.568,India,2021S01,S1   2021,2021,S,Semi-annual,124,1,Passenger ships,38978,
HALIFAX,46,91.744,Canada,MUNDRA,46,35.568,India,2021S01,S1   2021,2021,S,Semi-annual,124,2,Liquid bulk carriers,1952,
HALIFAX,46,91.744,Canada,MUNDRA,46,35.568,India,2021S01,S1   2021,2021,S,Semi-annual,124,3,Container ships,997,
HALIFAX,46,91.744,Canada,MUNDRA,46,35.568,India,2021S01,S1   2021,2021,S,Semi-annual,124,4,Dry breakbulk carriers,1100,
HALIFAX,46,91.744,Canada,MUNDRA,46,35.568,India,2021S01,S1   2021,2021,S,Semi-annual,124,5,Dry bulk carriers,5403,
HALIFAX,46,91.744,Canada,MUNDRA,46,35.568,India,2021S01,S1   2021,2021,S,Semi-annual,124,6,Roll-on/ roll-off ships,2306,
HALIFAX,46,91.744,Canada,MUNDRA,46,35.568,India,2021S01,S1   2021,2021,S,Semi-annual,124,7,Liquefied petroleum gas carriers,17,
SAINT JOHN,240,-1.73,Canada,MAZATLAN,240,-0.524,Mexico,2021S01,S1   2021,2021,S,Semi-annual,124,0,All ships,50753,
SAINT JOHN,240,-1.73,Canada,MAZATLAN,240,-0.524,Mexico,2021S01,S1   2021,2021,S,Semi-annual,124,1,Passenger ships,38978,
SAINT JOHN,240,-1.73,Canada,MAZATLAN,240,-0.524,Mexico,2021S01,S1   2021,2021,S,Semi-annual,124,2,Liquid bulk carriers,1952,
SAINT JOHN,240,-1.73,Canada,MAZATLAN,240,-0.524,Mexico,2021S01,S1   2021,2021,S,Semi-annual,124,3,Container ships,997,
SAINT JOHN,240,-1.73,Canada,MAZATLAN,240,-0.524,Mexico,2021S01,S1   2021,2021,S,Semi-annual,124,4,Dry breakbulk carriers,1100,
SAINT JOHN,240,-1.73,Canada,MAZATLAN,240,-0.524,Mexico,2021S01,S1   2021,2021,S,Semi-annual,124,5,Dry bulk carriers,5403,
SAINT JOHN,240,-1.73,Canada,MAZATLAN,240,-0.524,Mexico,2021S01,S1   2021,2021,S,Semi-annual,124,6,Roll-on/ roll-off ships,2306,
SAINT JOHN,240,-1.73,Canada,MAZATLAN,240,-0.524,Mexico,2021S01,S1   2021,2021,S,Semi-annual,124,7,Liquefied petroleum gas carriers,17,
MONTREAL,311,-39.809,Canada,IQUIQUE,311,-19.234,Chile,2021S01,S1   2021,2021,S,Semi-annual,124,0,All ships,50753,
MONTREAL,311,-39.809,Canada,IQUIQUE,311,-19.234,Chile,2021S01,S1   2021,2021,S,Semi-annual,124,1,Passenger ships,38978,
MONTREAL,311,-39.809,Canada,IQUIQUE,311,-19.234,Chile,2021S01,S1   2021,2021,S,Semi-annual,124,2,Liquid bulk carriers,1952,
MONTREAL,311,-39.809,Canada,IQUIQUE,311,-19.234,Chile,2021S01,S1   2021,2021,S,Semi-annual,124,3,Container ships,997,
MONTREAL,311,-39.809,Canada,IQUIQUE,311,-19.234,Chile,2021S01,S1   2021,2021,S,Semi-annual,124,4,Dry breakbulk carriers,1100,
MONTREAL,311,-39.809,Canada,IQUIQUE,311,-19.234,Chile,2021S01,S1   2021,2021,S,Semi-annual,124,5,Dry bulk carriers,5403,
MONTREAL,311,-39.809,Canada,IQUIQUE,311,-19.234,Chile,2021S01,S1   2021,2021,S,Semi-annual,124,6,Roll-on/ roll-off ships,2306,
MONTREAL,311,-39.809,Canada,IQUIQUE,311,-19.234,Chile,2021S01,S1   2021,2021,S,Semi-annual,124,7,Liquefied petroleum gas carriers,17,
PRINCE RUPERT,344,-114.287,Canada,BRISTOL,344,-52.914,United Kingdom,2021S01,S1   2021,2021,S,Semi-annual,124,0,All ships,50753,
PRINCE RUPERT,344,-114.287,Canada,BRISTOL,344,-52.914,United Kingdom,2021S01,S1   2021,2021,S,Semi-annual,124,1,Passenger ships,38978,
PRINCE RUPERT,344,-114.287,Canada,BRISTOL,344,-52.914,United Kingdom,2021S01,S1   2021,2021,S,Semi-annual,124,2,Liquid bulk carriers,1952,
PRINCE RUPERT,344,-114.287,Canada,BRISTOL,344,-52.914,United Kingdom,2021S01,S1   2021,2021,S,Semi-annual,124,3,Container ships,997,
PRINCE RUPERT,344,-114.287,Canada,BRISTOL,344,-52.914,United Kingdom,2021S01,S1   2021,2021,S,Semi-annual,124,4,Dry breakbulk carriers,1100,
PRINCE RUPERT,344,-114.287,Canada,BRISTOL,344,-52.914,United Kingdom,2021S01,S1   2021,2021,S,Semi-annual,124,5,Dry bulk carriers,5403,
PRINCE RUPERT,344,-114.287,Canada,BRISTOL,344,-52.914,United Kingdom,2021S01,S1   2021,2021,S,Semi-annual,124,6,Roll-on/ roll-off ships,2306,
PRINCE RUPERT,344,-114.287,Canada,BRISTOL,344,-52.914,United Kingdom,2021S01,S1   2021,2021,S,Semi-annual,124,7,Liquefied petroleum gas carriers,17,
VANCOUVER (CANADA),368,-573.524,Canada,VANCOUVER (CANADA),368,-245.879,Canada,2021S01,S1   2021,2021,S,Semi-annual,124,0,All ships,50753,
VANCOUVER (CANADA),368,-573.524,Canada,VANCOUVER (CANADA),368,-245.879,Canada,2021S01,S1   2021,2021,S,Semi-annual,124,1,Passenger ships,38978,
VANCOUVER (CANADA),368,-573.524,Canada,VANCOUVER (CANADA),368,-245.879,Canada,2021S01,S1   2021,2021,S,Semi-annual,124,2,Liquid bulk carriers,1952,
VANCOUVER (CANADA),368,-573.524,Canada,VANCOUVER (CANADA),368,-245.879,Canada,2021S01,S1   2021,2021,S,Semi-annual,124,3,Container ships,997,
VANCOUVER (CANADA),368,-573.524,Canada,VANCOUVER (CANADA),368,-245.879,Canada,2021S01,S1   2021,2021,S,Semi-annual,124,4,Dry breakbulk carriers,1100,
VANCOUVER (CANADA),368,-573.524,Canada,VANCOUVER (CANADA),368,-245.879,Canada,2021S01,S1   2021,2021,S,Semi-annual,124,5,Dry bulk carriers,5403,
VANCOUVER (CANADA),368,-573.524,Canada,VANCOUVER (CANADA),368,-245.879,Canada,2021S01,S1   2021,2021,S,Semi-annual,124,6,Roll-on/ roll-off ships,2306,
VANCOUVER (CANADA),368,-573.524,Canada,VANCOUVER (CANADA),368,-245.879,Canada,2021S01,S1   2021,2021,S,Semi-annual,124,7,Liquefied petroleum gas carriers,17,
IMBITUBA,51,82.974,Brazil,TOKYO,51,32.543,Japan,,,,,,,,,,
ITAPOA,72,57.826,Brazil,ISKENDERUN,72,21.916,Turkey,,,,,,,,,,
RIO DE JANEIRO,93,45.956,Brazil,NOUMEA,93,18.277,France,,,,,,,,,,
RIO GRANDE (BRAZIL),97,44.636,Brazil,VISAKHAPATNAM,97,17.16,India,,,,,,,,,,
SALVADOR,112,36.123,Brazil,GIOIA TAURO,112,14.642,Italy,,,,,,,,,,
PECEM,121,29.363,Brazil,MOJI,121,10.971,Japan,,,,,,,,,,
SEPETIBA,123,28.257,Brazil,HOUSTON,123,10.771,USA,,,,,,,,,,
SANTOS,188,9.866,Brazil,RAVENNA,188,4.056,Italy,,,,,,,,,,
PARANAGUA,198,8.119,Brazil,PALERMO,198,2.735,Italy,,,,,,,,,,
ITAJA?,207,4.452,Brazil,RIGA,207,2.089,Latvia,,,,,,,,,,
VIT?RIA,217,3.264,Brazil,CADIZ,217,1.288,Spain,,,,,,,,,,
VILA DO CONDE,244,-2.095,Brazil,QINZHOU,244,-0.929,China,,,,,,,,,,
MANAUS,263,-9.337,Brazil,LA GUAIRA,263,-4.392,Venezuela,,,,,,,,,,
FORTALEZA,275,-14.807,Brazil,SANTO TOMAS DE CASTILLA,275,-6.427,Guatemala,,,,,,,,,,
SUAPE,280,-17.478,Brazil,TOAMASINA,280,-7.109,Madagascar,,,,,,,,,,
LAEM CHABANG,57,74.024,Thailand,WILMINGTON  (NORTH  CAROLINA),57,29.111,USA,,,,,,,,,,
SIAM SEAPORT,103,43.527,Thailand,TANJUNG PERAK,103,16.338,Indonesia,,,,,,,,,,
BANGKOK,299,-30.452,Thailand,DUBLIN,299,-12.365,the Republic of Ireland,,,,,,,,,,
BREMERHAVEN,59,67.922,Germany,PORT KLANG,59,28.629,Malasyia,2021S01,S1   2021,2021,S,Semi-annual,276,0,All ships,44068,
BREMERHAVEN,59,67.922,Germany,PORT KLANG,59,28.629,Malasyia,2021S01,S1   2021,2021,S,Semi-annual,276,1,Passenger ships,24205,
BREMERHAVEN,59,67.922,Germany,PORT KLANG,59,28.629,Malasyia,2021S01,S1   2021,2021,S,Semi-annual,276,2,Liquid bulk carriers,5998,
BREMERHAVEN,59,67.922,Germany,PORT KLANG,59,28.629,Malasyia,2021S01,S1   2021,2021,S,Semi-annual,276,3,Container ships,3546,
BREMERHAVEN,59,67.922,Germany,PORT KLANG,59,28.629,Malasyia,2021S01,S1   2021,2021,S,Semi-annual,276,4,Dry breakbulk carriers,6561,
BREMERHAVEN,59,67.922,Germany,PORT KLANG,59,28.629,Malasyia,2021S01,S1   2021,2021,S,Semi-annual,276,5,Dry bulk carriers,652,
BREMERHAVEN,59,67.922,Germany,PORT KLANG,59,28.629,Malasyia,2021S01,S1   2021,2021,S,Semi-annual,276,6,Roll-on/ roll-off ships,2598,
BREMERHAVEN,59,67.922,Germany,PORT KLANG,59,28.629,Malasyia,2021S01,S1   2021,2021,S,Semi-annual,276,7,Liquefied petroleum gas carriers,508,
HAMBURG,232,0.185,Germany,RADES,232,-0.164,Tunisia,2021S01,S1   2021,2021,S,Semi-annual,276,0,All ships,44068,
HAMBURG,232,0.185,Germany,RADES,232,-0.164,Tunisia,2021S01,S1   2021,2021,S,Semi-annual,276,1,Passenger ships,24205,
HAMBURG,232,0.185,Germany,RADES,232,-0.164,Tunisia,2021S01,S1   2021,2021,S,Semi-annual,276,2,Liquid bulk carriers,5998,
HAMBURG,232,0.185,Germany,RADES,232,-0.164,Tunisia,2021S01,S1   2021,2021,S,Semi-annual,276,3,Container ships,3546,
HAMBURG,232,0.185,Germany,RADES,232,-0.164,Tunisia,2021S01,S1   2021,2021,S,Semi-annual,276,4,Dry breakbulk carriers,6561,
HAMBURG,232,0.185,Germany,RADES,232,-0.164,Tunisia,2021S01,S1   2021,2021,S,Semi-annual,276,5,Dry bulk carriers,652,
HAMBURG,232,0.185,Germany,RADES,232,-0.164,Tunisia,2021S01,S1   2021,2021,S,Semi-annual,276,6,Roll-on/ roll-off ships,2598,
HAMBURG,232,0.185,Germany,RADES,232,-0.164,Tunisia,2021S01,S1   2021,2021,S,Semi-annual,276,7,Liquefied petroleum gas carriers,508,
WILHELMSHAVEN,233,-0.02,Germany,BATUMI,233,-0.183,Georgia,2021S01,S1   2021,2021,S,Semi-annual,276,0,All ships,44068,
WILHELMSHAVEN,233,-0.02,Germany,BATUMI,233,-0.183,Georgia,2021S01,S1   2021,2021,S,Semi-annual,276,1,Passenger ships,24205,
WILHELMSHAVEN,233,-0.02,Germany,BATUMI,233,-0.183,Georgia,2021S01,S1   2021,2021,S,Semi-annual,276,2,Liquid bulk carriers,5998,
WILHELMSHAVEN,233,-0.02,Germany,BATUMI,233,-0.183,Georgia,2021S01,S1   2021,2021,S,Semi-annual,276,3,Container ships,3546,
WILHELMSHAVEN,233,-0.02,Germany,BATUMI,233,-0.183,Georgia,2021S01,S1   2021,2021,S,Semi-annual,276,4,Dry breakbulk carriers,6561,
WILHELMSHAVEN,233,-0.02,Germany,BATUMI,233,-0.183,Georgia,2021S01,S1   2021,2021,S,Semi-annual,276,5,Dry bulk carriers,652,
WILHELMSHAVEN,233,-0.02,Germany,BATUMI,233,-0.183,Georgia,2021S01,S1   2021,2021,S,Semi-annual,276,6,Roll-on/ roll-off ships,2598,
WILHELMSHAVEN,233,-0.02,Germany,BATUMI,233,-0.183,Georgia,2021S01,S1   2021,2021,S,Semi-annual,276,7,Liquefied petroleum gas carriers,508,
KHALIFA BIN SALMAN,62,67.72,Bahrain,TAMPA,62,25.486,USA,,,,,,,,,,
GIOIA TAURO,65,62.42,Italy,POSORJA,65,24.225,Ecuador,2021S01,S1   2021,2021,S,Semi-annual,380,0,All ships,105521,
GIOIA TAURO,65,62.42,Italy,POSORJA,65,24.225,Ecuador,2021S01,S1   2021,2021,S,Semi-annual,380,1,Passenger ships,87540,
GIOIA TAURO,65,62.42,Italy,POSORJA,65,24.225,Ecuador,2021S01,S1   2021,2021,S,Semi-annual,380,2,Liquid bulk carriers,4439,
GIOIA TAURO,65,62.42,Italy,POSORJA,65,24.225,Ecuador,2021S01,S1   2021,2021,S,Semi-annual,380,3,Container ships,3887,
GIOIA TAURO,65,62.42,Italy,POSORJA,65,24.225,Ecuador,2021S01,S1   2021,2021,S,Semi-annual,380,4,Dry breakbulk carriers,3431,
GIOIA TAURO,65,62.42,Italy,POSORJA,65,24.225,Ecuador,2021S01,S1   2021,2021,S,Semi-annual,380,5,Dry bulk carriers,1038,
GIOIA TAURO,65,62.42,Italy,POSORJA,65,24.225,Ecuador,2021S01,S1   2021,2021,S,Semi-annual,380,6,Roll-on/ roll-off ships,4685,
GIOIA TAURO,65,62.42,Italy,POSORJA,65,24.225,Ecuador,2021S01,S1   2021,2021,S,Semi-annual,380,7,Liquefied petroleum gas carriers,501,
SAVONA-VADO,94,45.9,Italy,JACKSONVILLE,94,17.677,USA,2021S01,S1   2021,2021,S,Semi-annual,380,0,All ships,105521,
SAVONA-VADO,94,45.9,Italy,JACKSONVILLE,94,17.677,USA,2021S01,S1   2021,2021,S,Semi-annual,380,1,Passenger ships,87540,
SAVONA-VADO,94,45.9,Italy,JACKSONVILLE,94,17.677,USA,2021S01,S1   2021,2021,S,Semi-annual,380,2,Liquid bulk carriers,4439,
SAVONA-VADO,94,45.9,Italy,JACKSONVILLE,94,17.677,USA,2021S01,S1   2021,2021,S,Semi-annual,380,3,Container ships,3887,
SAVONA-VADO,94,45.9,Italy,JACKSONVILLE,94,17.677,USA,2021S01,S1   2021,2021,S,Semi-annual,380,4,Dry breakbulk carriers,3431,
SAVONA-VADO,94,45.9,Italy,JACKSONVILLE,94,17.677,USA,2021S01,S1   2021,2021,S,Semi-annual,380,5,Dry bulk carriers,1038,
SAVONA-VADO,94,45.9,Italy,JACKSONVILLE,94,17.677,USA,2021S01,S1   2021,2021,S,Semi-annual,380,6,Roll-on/ roll-off ships,4685,
SAVONA-VADO,94,45.9,Italy,JACKSONVILLE,94,17.677,USA,2021S01,S1   2021,2021,S,Semi-annual,380,7,Liquefied petroleum gas carriers,501,
CIVITAVECCHIA,162,15.62,Italy,SAN VICENTE,162,6.011,USA,2021S01,S1   2021,2021,S,Semi-annual,380,0,All ships,105521,
CIVITAVECCHIA,162,15.62,Italy,SAN VICENTE,162,6.011,USA,2021S01,S1   2021,2021,S,Semi-annual,380,1,Passenger ships,87540,
CIVITAVECCHIA,162,15.62,Italy,SAN VICENTE,162,6.011,USA,2021S01,S1   2021,2021,S,Semi-annual,380,2,Liquid bulk carriers,4439,
CIVITAVECCHIA,162,15.62,Italy,SAN VICENTE,162,6.011,USA,2021S01,S1   2021,2021,S,Semi-annual,380,3,Container ships,3887,
CIVITAVECCHIA,162,15.62,Italy,SAN VICENTE,162,6.011,USA,2021S01,S1   2021,2021,S,Semi-annual,380,4,Dry breakbulk carriers,3431,
CIVITAVECCHIA,162,15.62,Italy,SAN VICENTE,162,6.011,USA,2021S01,S1   2021,2021,S,Semi-annual,380,5,Dry bulk carriers,1038,
CIVITAVECCHIA,162,15.62,Italy,SAN VICENTE,162,6.011,USA,2021S01,S1   2021,2021,S,Semi-annual,380,6,Roll-on/ roll-off ships,4685,
CIVITAVECCHIA,162,15.62,Italy,SAN VICENTE,162,6.011,USA,2021S01,S1   2021,2021,S,Semi-annual,380,7,Liquefied petroleum gas carriers,501,
ANCONA,179,11.804,Italy,SHUWAIKH,179,4.729,Kuwait,2021S01,S1   2021,2021,S,Semi-annual,380,0,All ships,105521,
ANCONA,179,11.804,Italy,SHUWAIKH,179,4.729,Kuwait,2021S01,S1   2021,2021,S,Semi-annual,380,1,Passenger ships,87540,
ANCONA,179,11.804,Italy,SHUWAIKH,179,4.729,Kuwait,2021S01,S1   2021,2021,S,Semi-annual,380,2,Liquid bulk carriers,4439,
ANCONA,179,11.804,Italy,SHUWAIKH,179,4.729,Kuwait,2021S01,S1   2021,2021,S,Semi-annual,380,3,Container ships,3887,
ANCONA,179,11.804,Italy,SHUWAIKH,179,4.729,Kuwait,2021S01,S1   2021,2021,S,Semi-annual,380,4,Dry breakbulk carriers,3431,
ANCONA,179,11.804,Italy,SHUWAIKH,179,4.729,Kuwait,2021S01,S1   2021,2021,S,Semi-annual,380,5,Dry bulk carriers,1038,
ANCONA,179,11.804,Italy,SHUWAIKH,179,4.729,Kuwait,2021S01,S1   2021,2021,S,Semi-annual,380,6,Roll-on/ roll-off ships,4685,
ANCONA,179,11.804,Italy,SHUWAIKH,179,4.729,Kuwait,2021S01,S1   2021,2021,S,Semi-annual,380,7,Liquefied petroleum gas carriers,501,
RAVENNA,187,10.047,Italy,CHARLESTON,187,4.399,USA,2021S01,S1   2021,2021,S,Semi-annual,380,0,All ships,105521,
RAVENNA,187,10.047,Italy,CHARLESTON,187,4.399,USA,2021S01,S1   2021,2021,S,Semi-annual,380,1,Passenger ships,87540,
RAVENNA,187,10.047,Italy,CHARLESTON,187,4.399,USA,2021S01,S1   2021,2021,S,Semi-annual,380,2,Liquid bulk carriers,4439,
RAVENNA,187,10.047,Italy,CHARLESTON,187,4.399,USA,2021S01,S1   2021,2021,S,Semi-annual,380,3,Container ships,3887,
RAVENNA,187,10.047,Italy,CHARLESTON,187,4.399,USA,2021S01,S1   2021,2021,S,Semi-annual,380,4,Dry breakbulk carriers,3431,
