Port Name,Administrative Approach Rank,"Total
Points",Statistic Approach Rank,IndeX Value,Economy Label,Period,Period Label,Year,Frequency,Frequency Label,Economy,CommercialMarket,CommercialMarket Label,Number of port calls,Number of port calls Footnote
PORT ELIZABETH,312,-46.416,317,-23.885,South Africa,,,,,,,,,,
CAUCEDO,114,34.291,99,16.868,Dominican Republic,,,,,,,,,,
RIO HAINA,158,16.156,155,6.621,Dominican Republic,,,,,,,,,,
CEBU,164,14.903,171,5.364,?Philippines,,,,,,,,,,
CHATTOGRAM,341,-109.249,347,-54.949,Bangladesh,,,,,,,,,,
CHENNAI,79,53.394,92,18.847,India,,,,,,,,,,
COCHIN,99,44.28,98,17.057,India,,,,,,,,,,
HAZIRA,68,59.142,69,23.585,India,,,,,,,,,,
JAWAHARLAL NEHRU PORT,54,79.672,50,33.142,India,,,,,,,,,,
KAMARAJAR,84,50.258,71,22.441,India,,,,,,,,,,
KATTUPALLI,106,41.494,95,17.567,India,,,,,,,,,,
KRISHNAPATNAM,95,45.824,87,19.994,India,,,,,,,,,,
MAGDALLA,32,103.005,41,37.582,India,,,,,,,,,,
MUNDRA,48,86.563,46,35.568,India,,,,,,,,,,
PIPAVAV,26,109.823,34,43.713,India,,,,,,,,,,
VISAKHAPATNAM,98,44.483,97,17.16,India,,,,,,,,,,
CHIWAN,17,132.828,20,55.013,China,2021S01,S1   2021,2021,S,Semi-annual,156,0,All ships,132442,
CHIWAN,17,132.828,20,55.013,China,2021S01,S1   2021,2021,S,Semi-annual,156,1,Passenger ships,16615,
CHIWAN,17,132.828,20,55.013,China,2021S01,S1   2021,2021,S,Semi-annual,156,2,Liquid bulk carriers,22802,
CHIWAN,17,132.828,20,55.013,China,2021S01,S1   2021,2021,S,Semi-annual,156,3,Container ships,36398,
CHIWAN,17,132.828,20,55.013,China,2021S01,S1   2021,2021,S,Semi-annual,156,4,Dry breakbulk carriers,15301,
CHIWAN,17,132.828,20,55.013,China,2021S01,S1   2021,2021,S,Semi-annual,156,5,Dry bulk carriers,32902,
CHIWAN,17,132.828,20,55.013,China,2021S01,S1   2021,2021,S,Semi-annual,156,6,Roll-on/ roll-off ships,3175,
CHIWAN,17,132.828,20,55.013,China,2021S01,S1   2021,2021,S,Semi-annual,156,7,Liquefied petroleum gas carriers,4584,
CHIWAN,17,132.828,20,55.013,China,2021S01,S1   2021,2021,S,Semi-annual,156,8,Liquefied natural gas carriers,665,
DA CHAN BAY TERMINAL ONE,142,20.563,122,10.951,China,2021S01,S1   2021,2021,S,Semi-annual,156,0,All ships,132442,
DA CHAN BAY TERMINAL ONE,142,20.563,122,10.951,China,2021S01,S1   2021,2021,S,Semi-annual,156,1,Passenger ships,16615,
DA CHAN BAY TERMINAL ONE,142,20.563,122,10.951,China,2021S01,S1   2021,2021,S,Semi-annual,156,2,Liquid bulk carriers,22802,
DA CHAN BAY TERMINAL ONE,142,20.563,122,10.951,China,2021S01,S1   2021,2021,S,Semi-annual,156,3,Container ships,36398,
DA CHAN BAY TERMINAL ONE,142,20.563,122,10.951,China,2021S01,S1   2021,2021,S,Semi-annual,156,4,Dry breakbulk carriers,15301,
DA CHAN BAY TERMINAL ONE,142,20.563,122,10.951,China,2021S01,S1   2021,2021,S,Semi-annual,156,5,Dry bulk carriers,32902,
DA CHAN BAY TERMINAL ONE,142,20.563,122,10.951,China,2021S01,S1   2021,2021,S,Semi-annual,156,6,Roll-on/ roll-off ships,3175,
DA CHAN BAY TERMINAL ONE,142,20.563,122,10.951,China,2021S01,S1   2021,2021,S,Semi-annual,156,7,Liquefied petroleum gas carriers,4584,
DA CHAN BAY TERMINAL ONE,142,20.563,122,10.951,China,2021S01,S1   2021,2021,S,Semi-annual,156,8,Liquefied natural gas carriers,665,
DALIAN,83,50.94,81,20.193,China,2021S01,S1   2021,2021,S,Semi-annual,156,0,All ships,132442,
DALIAN,83,50.94,81,20.193,China,2021S01,S1   2021,2021,S,Semi-annual,156,1,Passenger ships,16615,
DALIAN,83,50.94,81,20.193,China,2021S01,S1   2021,2021,S,Semi-annual,156,2,Liquid bulk carriers,22802,
DALIAN,83,50.94,81,20.193,China,2021S01,S1   2021,2021,S,Semi-annual,156,3,Container ships,36398,
DALIAN,83,50.94,81,20.193,China,2021S01,S1   2021,2021,S,Semi-annual,156,4,Dry breakbulk carriers,15301,
DALIAN,83,50.94,81,20.193,China,2021S01,S1   2021,2021,S,Semi-annual,156,5,Dry bulk carriers,32902,
DALIAN,83,50.94,81,20.193,China,2021S01,S1   2021,2021,S,Semi-annual,156,6,Roll-on/ roll-off ships,3175,
DALIAN,83,50.94,81,20.193,China,2021S01,S1   2021,2021,S,Semi-annual,156,7,Liquefied petroleum gas carriers,4584,
DALIAN,83,50.94,81,20.193,China,2021S01,S1   2021,2021,S,Semi-annual,156,8,Liquefied natural gas carriers,665,
FUZHOU,133,24.656,96,17.317,China,2021S01,S1   2021,2021,S,Semi-annual,156,0,All ships,132442,
FUZHOU,133,24.656,96,17.317,China,2021S01,S1   2021,2021,S,Semi-annual,156,1,Passenger ships,16615,
FUZHOU,133,24.656,96,17.317,China,2021S01,S1   2021,2021,S,Semi-annual,156,2,Liquid bulk carriers,22802,
FUZHOU,133,24.656,96,17.317,China,2021S01,S1   2021,2021,S,Semi-annual,156,3,Container ships,36398,
FUZHOU,133,24.656,96,17.317,China,2021S01,S1   2021,2021,S,Semi-annual,156,4,Dry breakbulk carriers,15301,
FUZHOU,133,24.656,96,17.317,China,2021S01,S1   2021,2021,S,Semi-annual,156,5,Dry bulk carriers,32902,
FUZHOU,133,24.656,96,17.317,China,2021S01,S1   2021,2021,S,Semi-annual,156,6,Roll-on/ roll-off ships,3175,
FUZHOU,133,24.656,96,17.317,China,2021S01,S1   2021,2021,S,Semi-annual,156,7,Liquefied petroleum gas carriers,4584,
FUZHOU,133,24.656,96,17.317,China,2021S01,S1   2021,2021,S,Semi-annual,156,8,Liquefied natural gas carriers,665,
GUANGZHOU,9,161.331,9,72.749,China,2021S01,S1   2021,2021,S,Semi-annual,156,0,All ships,132442,
GUANGZHOU,9,161.331,9,72.749,China,2021S01,S1   2021,2021,S,Semi-annual,156,1,Passenger ships,16615,
GUANGZHOU,9,161.331,9,72.749,China,2021S01,S1   2021,2021,S,Semi-annual,156,2,Liquid bulk carriers,22802,
GUANGZHOU,9,161.331,9,72.749,China,2021S01,S1   2021,2021,S,Semi-annual,156,3,Container ships,36398,
GUANGZHOU,9,161.331,9,72.749,China,2021S01,S1   2021,2021,S,Semi-annual,156,4,Dry breakbulk carriers,15301,
GUANGZHOU,9,161.331,9,72.749,China,2021S01,S1   2021,2021,S,Semi-annual,156,5,Dry bulk carriers,32902,
GUANGZHOU,9,161.331,9,72.749,China,2021S01,S1   2021,2021,S,Semi-annual,156,6,Roll-on/ roll-off ships,3175,
GUANGZHOU,9,161.331,9,72.749,China,2021S01,S1   2021,2021,S,Semi-annual,156,7,Liquefied petroleum gas carriers,4584,
GUANGZHOU,9,161.331,9,72.749,China,2021S01,S1   2021,2021,S,Semi-annual,156,8,Liquefied natural gas carriers,665,
LIANYUNGANG,78,53.418,73,21.818,China,2021S01,S1   2021,2021,S,Semi-annual,156,0,All ships,132442,
LIANYUNGANG,78,53.418,73,21.818,China,2021S01,S1   2021,2021,S,Semi-annual,156,1,Passenger ships,16615,
LIANYUNGANG,78,53.418,73,21.818,China,2021S01,S1   2021,2021,S,Semi-annual,156,2,Liquid bulk carriers,22802,
LIANYUNGANG,78,53.418,73,21.818,China,2021S01,S1   2021,2021,S,Semi-annual,156,3,Container ships,36398,
LIANYUNGANG,78,53.418,73,21.818,China,2021S01,S1   2021,2021,S,Semi-annual,156,4,Dry breakbulk carriers,15301,
LIANYUNGANG,78,53.418,73,21.818,China,2021S01,S1   2021,2021,S,Semi-annual,156,5,Dry bulk carriers,32902,
LIANYUNGANG,78,53.418,73,21.818,China,2021S01,S1   2021,2021,S,Semi-annual,156,6,Roll-on/ roll-off ships,3175,
LIANYUNGANG,78,53.418,73,21.818,China,2021S01,S1   2021,2021,S,Semi-annual,156,7,Liquefied petroleum gas carriers,4584,
LIANYUNGANG,78,53.418,73,21.818,China,2021S01,S1   2021,2021,S,Semi-annual,156,8,Liquefied natural gas carriers,665,
MAWAN,44,92.571,110,14.962,China,2021S01,S1   2021,2021,S,Semi-annual,156,0,All ships,132442,
MAWAN,44,92.571,110,14.962,China,2021S01,S1   2021,2021,S,Semi-annual,156,1,Passenger ships,16615,
MAWAN,44,92.571,110,14.962,China,2021S01,S1   2021,2021,S,Semi-annual,156,2,Liquid bulk carriers,22802,
MAWAN,44,92.571,110,14.962,China,2021S01,S1   2021,2021,S,Semi-annual,156,3,Container ships,36398,
MAWAN,44,92.571,110,14.962,China,2021S01,S1   2021,2021,S,Semi-annual,156,4,Dry breakbulk carriers,15301,
MAWAN,44,92.571,110,14.962,China,2021S01,S1   2021,2021,S,Semi-annual,156,5,Dry bulk carriers,32902,
MAWAN,44,92.571,110,14.962,China,2021S01,S1   2021,2021,S,Semi-annual,156,6,Roll-on/ roll-off ships,3175,
MAWAN,44,92.571,110,14.962,China,2021S01,S1   2021,2021,S,Semi-annual,156,7,Liquefied petroleum gas carriers,4584,
MAWAN,44,92.571,110,14.962,China,2021S01,S1   2021,2021,S,Semi-annual,156,8,Liquefied natural gas carriers,665,
NINGBO,7,170.696,7,76.077,China,2021S01,S1   2021,2021,S,Semi-annual,156,0,All ships,132442,
NINGBO,7,170.696,7,76.077,China,2021S01,S1   2021,2021,S,Semi-annual,156,1,Passenger ships,16615,
NINGBO,7,170.696,7,76.077,China,2021S01,S1   2021,2021,S,Semi-annual,156,2,Liquid bulk carriers,22802,
NINGBO,7,170.696,7,76.077,China,2021S01,S1   2021,2021,S,Semi-annual,156,3,Container ships,36398,
NINGBO,7,170.696,7,76.077,China,2021S01,S1   2021,2021,S,Semi-annual,156,4,Dry breakbulk carriers,15301,
NINGBO,7,170.696,7,76.077,China,2021S01,S1   2021,2021,S,Semi-annual,156,5,Dry bulk carriers,32902,
NINGBO,7,170.696,7,76.077,China,2021S01,S1   2021,2021,S,Semi-annual,156,6,Roll-on/ roll-off ships,3175,
NINGBO,7,170.696,7,76.077,China,2021S01,S1   2021,2021,S,Semi-annual,156,7,Liquefied petroleum gas carriers,4584,
NINGBO,7,170.696,7,76.077,China,2021S01,S1   2021,2021,S,Semi-annual,156,8,Liquefied natural gas carriers,665,
QINGDAO,42,95.043,33,44.227,China,2021S01,S1   2021,2021,S,Semi-annual,156,0,All ships,132442,
QINGDAO,42,95.043,33,44.227,China,2021S01,S1   2021,2021,S,Semi-annual,156,1,Passenger ships,16615,
QINGDAO,42,95.043,33,44.227,China,2021S01,S1   2021,2021,S,Semi-annual,156,2,Liquid bulk carriers,22802,
QINGDAO,42,95.043,33,44.227,China,2021S01,S1   2021,2021,S,Semi-annual,156,3,Container ships,36398,
QINGDAO,42,95.043,33,44.227,China,2021S01,S1   2021,2021,S,Semi-annual,156,4,Dry breakbulk carriers,15301,
QINGDAO,42,95.043,33,44.227,China,2021S01,S1   2021,2021,S,Semi-annual,156,5,Dry bulk carriers,32902,
QINGDAO,42,95.043,33,44.227,China,2021S01,S1   2021,2021,S,Semi-annual,156,6,Roll-on/ roll-off ships,3175,
QINGDAO,42,95.043,33,44.227,China,2021S01,S1   2021,2021,S,Semi-annual,156,7,Liquefied petroleum gas carriers,4584,
QINGDAO,42,95.043,33,44.227,China,2021S01,S1   2021,2021,S,Semi-annual,156,8,Liquefied natural gas carriers,665,
QINZHOU,247,-3.362,244,-0.929,China,2021S01,S1   2021,2021,S,Semi-annual,156,0,All ships,132442,
QINZHOU,247,-3.362,244,-0.929,China,2021S01,S1   2021,2021,S,Semi-annual,156,1,Passenger ships,16615,
QINZHOU,247,-3.362,244,-0.929,China,2021S01,S1   2021,2021,S,Semi-annual,156,2,Liquid bulk carriers,22802,
QINZHOU,247,-3.362,244,-0.929,China,2021S01,S1   2021,2021,S,Semi-annual,156,3,Container ships,36398,
QINZHOU,247,-3.362,244,-0.929,China,2021S01,S1   2021,2021,S,Semi-annual,156,4,Dry breakbulk carriers,15301,
QINZHOU,247,-3.362,244,-0.929,China,2021S01,S1   2021,2021,S,Semi-annual,156,5,Dry bulk carriers,32902,
QINZHOU,247,-3.362,244,-0.929,China,2021S01,S1   2021,2021,S,Semi-annual,156,6,Roll-on/ roll-off ships,3175,
QINZHOU,247,-3.362,244,-0.929,China,2021S01,S1   2021,2021,S,Semi-annual,156,7,Liquefied petroleum gas carriers,4584,
QINZHOU,247,-3.362,244,-0.929,China,2021S01,S1   2021,2021,S,Semi-annual,156,8,Liquefied natural gas carriers,665,
SHANGHAI,316,-51.827,318,-24.039,China,2021S01,S1   2021,2021,S,Semi-annual,156,0,All ships,132442,
SHANGHAI,316,-51.827,318,-24.039,China,2021S01,S1   2021,2021,S,Semi-annual,156,1,Passenger ships,16615,
SHANGHAI,316,-51.827,318,-24.039,China,2021S01,S1   2021,2021,S,Semi-annual,156,2,Liquid bulk carriers,22802,
SHANGHAI,316,-51.827,318,-24.039,China,2021S01,S1   2021,2021,S,Semi-annual,156,3,Container ships,36398,
SHANGHAI,316,-51.827,318,-24.039,China,2021S01,S1   2021,2021,S,Semi-annual,156,4,Dry breakbulk carriers,15301,
SHANGHAI,316,-51.827,318,-24.039,China,2021S01,S1   2021,2021,S,Semi-annual,156,5,Dry bulk carriers,32902,
SHANGHAI,316,-51.827,318,-24.039,China,2021S01,S1   2021,2021,S,Semi-annual,156,6,Roll-on/ roll-off ships,3175,
SHANGHAI,316,-51.827,318,-24.039,China,2021S01,S1   2021,2021,S,Semi-annual,156,7,Liquefied petroleum gas carriers,4584,
SHANGHAI,316,-51.827,318,-24.039,China,2021S01,S1   2021,2021,S,Semi-annual,156,8,Liquefied natural gas carriers,665,
SHANTOU,165,14.432,151,6.977,China,2021S01,S1   2021,2021,S,Semi-annual,156,0,All ships,132442,
SHANTOU,165,14.432,151,6.977,China,2021S01,S1   2021,2021,S,Semi-annual,156,1,Passenger ships,16615,
SHANTOU,165,14.432,151,6.977,China,2021S01,S1   2021,2021,S,Semi-annual,156,2,Liquid bulk carriers,22802,
SHANTOU,165,14.432,151,6.977,China,2021S01,S1   2021,2021,S,Semi-annual,156,3,Container ships,36398,
SHANTOU,165,14.432,151,6.977,China,2021S01,S1   2021,2021,S,Semi-annual,156,4,Dry breakbulk carriers,15301,
SHANTOU,165,14.432,151,6.977,China,2021S01,S1   2021,2021,S,Semi-annual,156,5,Dry bulk carriers,32902,
SHANTOU,165,14.432,151,6.977,China,2021S01,S1   2021,2021,S,Semi-annual,156,6,Roll-on/ roll-off ships,3175,
SHANTOU,165,14.432,151,6.977,China,2021S01,S1   2021,2021,S,Semi-annual,156,7,Liquefied petroleum gas carriers,4584,
SHANTOU,165,14.432,151,6.977,China,2021S01,S1   2021,2021,S,Semi-annual,156,8,Liquefied natural gas carriers,665,
SHEKOU,16,137.844,17,58.312,China,2021S01,S1   2021,2021,S,Semi-annual,156,0,All ships,132442,
SHEKOU,16,137.844,17,58.312,China,2021S01,S1   2021,2021,S,Semi-annual,156,1,Passenger ships,16615,
SHEKOU,16,137.844,17,58.312,China,2021S01,S1   2021,2021,S,Semi-annual,156,2,Liquid bulk carriers,22802,
SHEKOU,16,137.844,17,58.312,China,2021S01,S1   2021,2021,S,Semi-annual,156,3,Container ships,36398,
SHEKOU,16,137.844,17,58.312,China,2021S01,S1   2021,2021,S,Semi-annual,156,4,Dry breakbulk carriers,15301,
SHEKOU,16,137.844,17,58.312,China,2021S01,S1   2021,2021,S,Semi-annual,156,5,Dry bulk carriers,32902,
SHEKOU,16,137.844,17,58.312,China,2021S01,S1   2021,2021,S,Semi-annual,156,6,Roll-on/ roll-off ships,3175,
SHEKOU,16,137.844,17,58.312,China,2021S01,S1   2021,2021,S,Semi-annual,156,7,Liquefied petroleum gas carriers,4584,
SHEKOU,16,137.844,17,58.312,China,2021S01,S1   2021,2021,S,Semi-annual,156,8,Liquefied natural gas carriers,665,
TIANJIN,27,109.448,26,51.441,China,2021S01,S1   2021,2021,S,Semi-annual,156,0,All ships,132442,
TIANJIN,27,109.448,26,51.441,China,2021S01,S1   2021,2021,S,Semi-annual,156,1,Passenger ships,16615,
TIANJIN,27,109.448,26,51.441,China,2021S01,S1   2021,2021,S,Semi-annual,156,2,Liquid bulk carriers,22802,
TIANJIN,27,109.448,26,51.441,China,2021S01,S1   2021,2021,S,Semi-annual,156,3,Container ships,36398,
TIANJIN,27,109.448,26,51.441,China,2021S01,S1   2021,2021,S,Semi-annual,156,4,Dry breakbulk carriers,15301,
TIANJIN,27,109.448,26,51.441,China,2021S01,S1   2021,2021,S,Semi-annual,156,5,Dry bulk carriers,32902,
TIANJIN,27,109.448,26,51.441,China,2021S01,S1   2021,2021,S,Semi-annual,156,6,Roll-on/ roll-off ships,3175,
TIANJIN,27,109.448,26,51.441,China,2021S01,S1   2021,2021,S,Semi-annual,156,7,Liquefied petroleum gas carriers,4584,
TIANJIN,27,109.448,26,51.441,China,2021S01,S1   2021,2021,S,Semi-annual,156,8,Liquefied natural gas carriers,665,
XIAMEN,45,92.212,40,39.737,China,2021S01,S1   2021,2021,S,Semi-annual,156,0,All ships,132442,
XIAMEN,45,92.212,40,39.737,China,2021S01,S1   2021,2021,S,Semi-annual,156,1,Passenger ships,16615,
XIAMEN,45,92.212,40,39.737,China,2021S01,S1   2021,2021,S,Semi-annual,156,2,Liquid bulk carriers,22802,
XIAMEN,45,92.212,40,39.737,China,2021S01,S1   2021,2021,S,Semi-annual,156,3,Container ships,36398,
XIAMEN,45,92.212,40,39.737,China,2021S01,S1   2021,2021,S,Semi-annual,156,4,Dry breakbulk carriers,15301,
XIAMEN,45,92.212,40,39.737,China,2021S01,S1   2021,2021,S,Semi-annual,156,5,Dry bulk carriers,32902,
XIAMEN,45,92.212,40,39.737,China,2021S01,S1   2021,2021,S,Semi-annual,156,6,Roll-on/ roll-off ships,3175,
XIAMEN,45,92.212,40,39.737,China,2021S01,S1   2021,2021,S,Semi-annual,156,7,Liquefied petroleum gas carriers,4584,
XIAMEN,45,92.212,40,39.737,China,2021S01,S1   2021,2021,S,Semi-annual,156,8,Liquefied natural gas carriers,665,
YANGSHAN,4,183.455,3,83.522,China,2021S01,S1   2021,2021,S,Semi-annual,156,0,All ships,132442,
YANGSHAN,4,183.455,3,83.522,China,2021S01,S1   2021,2021,S,Semi-annual,156,1,Passenger ships,16615,
YANGSHAN,4,183.455,3,83.522,China,2021S01,S1   2021,2021,S,Semi-annual,156,2,Liquid bulk carriers,22802,
YANGSHAN,4,183.455,3,83.522,China,2021S01,S1   2021,2021,S,Semi-annual,156,3,Container ships,36398,
YANGSHAN,4,183.455,3,83.522,China,2021S01,S1   2021,2021,S,Semi-annual,156,4,Dry breakbulk carriers,15301,
YANGSHAN,4,183.455,3,83.522,China,2021S01,S1   2021,2021,S,Semi-annual,156,5,Dry bulk carriers,32902,
YANGSHAN,4,183.455,3,83.522,China,2021S01,S1   2021,2021,S,Semi-annual,156,6,Roll-on/ roll-off ships,3175,
YANGSHAN,4,183.455,3,83.522,China,2021S01,S1   2021,2021,S,Semi-annual,156,7,Liquefied petroleum gas carriers,4584,
YANGSHAN,4,183.455,3,83.522,China,2021S01,S1   2021,2021,S,Semi-annual,156,8,Liquefied natural gas carriers,665,
YANTIAN,266,-10.23,270,-5.466,China,2021S01,S1   2021,2021,S,Semi-annual,156,0,All ships,132442,
YANTIAN,266,-10.23,270,-5.466,China,2021S01,S1   2021,2021,S,Semi-annual,156,1,Passenger ships,16615,
YANTIAN,266,-10.23,270,-5.466,China,2021S01,S1   2021,2021,S,Semi-annual,156,2,Liquid bulk carriers,22802,
YANTIAN,266,-10.23,270,-5.466,China,2021S01,S1   2021,2021,S,Semi-annual,156,3,Container ships,36398,
YANTIAN,266,-10.23,270,-5.466,China,2021S01,S1   2021,2021,S,Semi-annual,156,4,Dry breakbulk carriers,15301,
YANTIAN,266,-10.23,270,-5.466,China,2021S01,S1   2021,2021,S,Semi-annual,156,5,Dry bulk carriers,32902,
YANTIAN,266,-10.23,270,-5.466,China,2021S01,S1   2021,2021,S,Semi-annual,156,6,Roll-on/ roll-off ships,3175,
YANTIAN,266,-10.23,270,-5.466,China,2021S01,S1   2021,2021,S,Semi-annual,156,7,Liquefied petroleum gas carriers,4584,
YANTIAN,266,-10.23,270,-5.466,China,2021S01,S1   2021,2021,S,Semi-annual,156,8,Liquefied natural gas carriers,665,
ZHOUSHAN,136,22.522,228,0.225,China,2021S01,S1   2021,2021,S,Semi-annual,156,0,All ships,132442,
ZHOUSHAN,136,22.522,228,0.225,China,2021S01,S1   2021,2021,S,Semi-annual,156,1,Passenger ships,16615,
ZHOUSHAN,136,22.522,228,0.225,China,2021S01,S1   2021,2021,S,Semi-annual,156,2,Liquid bulk carriers,22802,
ZHOUSHAN,136,22.522,228,0.225,China,2021S01,S1   2021,2021,S,Semi-annual,156,3,Container ships,36398,
ZHOUSHAN,136,22.522,228,0.225,China,2021S01,S1   2021,2021,S,Semi-annual,156,4,Dry breakbulk carriers,15301,
ZHOUSHAN,136,22.522,228,0.225,China,2021S01,S1   2021,2021,S,Semi-annual,156,5,Dry bulk carriers,32902,
ZHOUSHAN,136,22.522,228,0.225,China,2021S01,S1   2021,2021,S,Semi-annual,156,6,Roll-on/ roll-off ships,3175,
ZHOUSHAN,136,22.522,228,0.225,China,2021S01,S1   2021,2021,S,Semi-annual,156,7,Liquefied petroleum gas carriers,4584,
ZHOUSHAN,136,22.522,228,0.225,China,2021S01,S1   2021,2021,S,Semi-annual,156,8,Liquefied natural gas carriers,665,
CHORNOMORSK,169,13.895,154,6.638,Ukraine,,,,,,,,,,
ODESSA,209,4.411,164,5.755,Ukraine,,,,,,,,,,
YUZHNY,317,-52.207,310,-19.1,Ukraine,,,,,,,,,,
COLOMBO,24,117.493,22,54.09,Sri Lanka,,,,,,,,,,
COLON,73,57.339,64,24.562,Panama,,,,,,,,,,
CRISTOBAL,134,24.246,185,4.443,Panama,,,,,,,,,,
CONAKRY,242,-1.833,239,-0.481,Guinea,,,,,,,,,,
CONSTANTZA,272,-12.712,261,-3.719,Romania,,,,,,,,,,
CORINTO,286,-21.337,283,-8.686,Nicaragua,,,,,,,,,,
COTONOU,348,-130.819,346,-54.931,Benin,,,,,,,,,,
DAKAR,303,-32.84,308,-17.575,Senegal,,,,,,,,,,
DAMMAM,14,143.504,14,62.454,Saudi Arabia,,,,,,,,,,
JEDDAH,8,161.493,8,73.527,Saudi Arabia,,,,,,,,,,
JUBAIL,249,-3.792,191,3.87,Saudi Arabia,,,,,,,,,,
KING ABDULLAH PORT,1,217.914,1,93.387,Saudi Arabia,,,,,,,,,,
DAR ES SALAAM,361,-248.798,361,-105.753,Tanzania,,,,,,,,,,
DJIBOUTI,19,129.354,24,52.476,?the Republic oF?Djibouti,,,,,,,,,,
DOUALA,340,-106.203,340,-44.552,Cameroon,,,,,,,,,,
KRIBI DEEP SEA PORT,355,-174.476,357,-74.427,Cameroon,,,,,,,,,,
DUBLIN,300,-30.607,299,-12.365,the Republic of Ireland,,,,,,,,,,
DURBAN,364,-386.098,363,-155.82,DURBAN,,,,,,,,,,
DURRES,309,-37.626,319,-24.525,Albania,,,,,,,,,,
DUTCH HARBOR,332,-74.601,337,-40.159,the Netherlands,,,,,,,,,,
ROTTERDAM,291,-26.82,300,-13.017,the Netherlands,,,,,,,,,,
ENSENADA,102,43.588,86,20.013,Mexico,,,,,,,,,,
LAZARO CARDENAS,92,46.05,109,15.138,Mexico,,,,,,,,,,
MANZANILLO (MEXICO),89,46.685,52,31.859,Mexico,,,,,,,,,,
MAZATLAN,227,1.394,240,-0.524,Mexico,,,,,,,,,,
PUERTO PROGRESO,200,7.525,205,2.197,Mexico,,,,,,,,,,
VERACRUZ,104,43.117,85,20.014,Mexico,,,,,,,,,,
FORTALEZA,275,-14.807,278,-6.668,Brazil,,,,,,,,,,
IMBITUBA,51,82.974,106,15.827,Brazil,,,,,,,,,,
ITAJA?,207,4.452,145,7.811,Brazil,,,,,,,,,,
ITAPOA,72,57.826,60,26.592,Brazil,,,,,,,,,,
MANAUS,263,-9.337,259,-3.644,Brazil,,,,,,,,,,
PARANAGUA,198,8.119,166,5.744,Brazil,,,,,,,,,,
PECEM,121,29.363,129,10.037,Brazil,,,,,,,,,,
RIO DE JANEIRO,93,45.956,83,20.056,Brazil,,,,,,,,,,
RIO GRANDE (BRAZIL),97,44.636,91,19.297,Brazil,,,,,,,,,,
SALVADOR,112,36.123,130,9.682,Brazil,,,,,,,,,,
SANTOS,188,9.866,147,7.59,Brazil,,,,,,,,,,
SEPETIBA,123,28.257,119,11.902,Brazil,,,,,,,,,,
SUAPE,280,-17.478,287,-9.607,Brazil,,,,,,,,,,
VILA DO CONDE,244,-2.095,245,-0.934,Brazil,,,,,,,,,,
VIT?RIA,217,3.264,214,1.535,Brazil,,,,,,,,,,
FREEPORT (BAHAMAS),352,-157.072,351,-64.071,Bahamas,,,,,,,,,,
NASSAU,212,4.013,208,1.92,Bahamas,,,,,,,,,,
FREETOWN,268,-11.843,272,-5.691,Sierra Leone,,,,,,,,,,
GAVLE,252,-4.762,256,-3.18,Sweden,2021S01,S1   2021,2021,S,Semi-annual,752,0,All ships,31466,
GAVLE,252,-4.762,256,-3.18,Sweden,2021S01,S1   2021,2021,S,Semi-annual,752,1,Passenger ships,18951,
GAVLE,252,-4.762,256,-3.18,Sweden,2021S01,S1   2021,2021,S,Semi-annual,752,2,Liquid bulk carriers,3409,
GAVLE,252,-4.762,256,-3.18,Sweden,2021S01,S1   2021,2021,S,Semi-annual,752,3,Container ships,1010,
GAVLE,252,-4.762,256,-3.18,Sweden,2021S01,S1   2021,2021,S,Semi-annual,752,4,Dry breakbulk carriers,5314,
GAVLE,252,-4.762,256,-3.18,Sweden,2021S01,S1   2021,2021,S,Semi-annual,752,5,Dry bulk carriers,622,
GAVLE,252,-4.762,256,-3.18,Sweden,2021S01,S1   2021,2021,S,Semi-annual,752,6,Roll-on/ roll-off ships,1755,
GAVLE,252,-4.762,256,-3.18,Sweden,2021S01,S1   2021,2021,S,Semi-annual,752,7,Liquefied petroleum gas carriers,405,
GAVLE,252,-4.762,256,-3.18,Sweden,2021S02,S2   2021,2021,S,Semi-annual,752,8,Liquefied natural gas carriers,37,
HELSINGBORG,168,14.121,167,5.739,Sweden,2021S01,S1   2021,2021,S,Semi-annual,752,0,All ships,31466,
HELSINGBORG,168,14.121,167,5.739,Sweden,2021S01,S1   2021,2021,S,Semi-annual,752,1,Passenger ships,18951,
HELSINGBORG,168,14.121,167,5.739,Sweden,2021S01,S1   2021,2021,S,Semi-annual,752,2,Liquid bulk carriers,3409,
HELSINGBORG,168,14.121,167,5.739,Sweden,2021S01,S1   2021,2021,S,Semi-annual,752,3,Container ships,1010,
HELSINGBORG,168,14.121,167,5.739,Sweden,2021S01,S1   2021,2021,S,Semi-annual,752,4,Dry breakbulk carriers,5314,
HELSINGBORG,168,14.121,167,5.739,Sweden,2021S01,S1   2021,2021,S,Semi-annual,752,5,Dry bulk carriers,622,
HELSINGBORG,168,14.121,167,5.739,Sweden,2021S01,S1   2021,2021,S,Semi-annual,752,6,Roll-on/ roll-off ships,1755,
HELSINGBORG,168,14.121,167,5.739,Sweden,2021S01,S1   2021,2021,S,Semi-annual,752,7,Liquefied petroleum gas carriers,405,
HELSINGBORG,168,14.121,167,5.739,Sweden,2021S02,S2   2021,2021,S,Semi-annual,752,8,Liquefied natural gas carriers,37,
NORRKOPING,182,11.336,184,4.593,Sweden,2021S01,S1   2021,2021,S,Semi-annual,752,0,All ships,31466,
